FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201805,28/06/1972,כלל האוכלוסיה,כללי,כללי,5.87,12.91,14.18,7.14,962.87,0.67,0.25,-0.08,0.51,7.42,24.83,2.41,4.54,3.31,0.96,1.27,85.2,194.42,248.65,162.72,512245812,29/05/2019
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201806,28/06/1972,כלל האוכלוסיה,כללי,כללי,2.33,7.13,17.18,12.38,972.96,0.67,0.25,-0.17,0.34,9.66,26.33,3.12,4.79,3.22,0.84,1.3,85.3,192.14,237.22,160.65,512245812,29/05/2019
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201807,28/06/1972,כלל האוכלוסיה,כללי,כללי,3.02,5.84,11.94,9.12,990.16,0.67,0.25,0.89,1.23,9.05,25.31,2.93,4.62,3.18,0.84,1.34,85.3,198.2,258.42,171.26,512245812,29/05/2019
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201808,28/06/1972,כלל האוכלוסיה,כללי,כללי,1.84,10.43,9.94,1.35,997.2,0.67,0.25,0.65,1.89,10.69,27.02,3.44,4.9,3.14,0.72,1.45,85.1,204.08,262.14,175.34,512245812,29/05/2019
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201809,28/06/1972,כלל האוכלוסיה,כללי,כללי,1.75,6.78,8,2.97,1000.22,0.67,0.25,0.05,1.94,12.43,24.27,3.98,4.44,3.03,0.72,1.39,85.1,201.97,249.02,171.54,512245812,29/05/2019
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201810,28/06/1972,כלל האוכלוסיה,כללי,כללי,4.94,5.58,9.65,9.01,997.53,0.67,0.25,-1.12,0.8,9.12,20.94,2.95,3.88,3.04,0.6,1.13,84.7,197.77,261.85,172.17,512245812,29/05/2019
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201811,28/06/1972,כלל האוכלוסיה,כללי,כללי,5.47,8.42,0.81,-2.14,995.95,0.67,0.25,0.11,0.91,9.68,19.13,3.13,3.56,2.99,0.6,1.08,84.3,205.03,278.22,186.12,512245812,29/05/2019
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201812,28/06/1972,כלל האוכלוסיה,כללי,כללי,9.45,10.77,12.52,11.2,988.16,0.67,0.25,-1.84,-0.94,8.38,17.33,2.72,3.25,3.12,0.48,0.77,84.4,196.86,257.67,181.74,512245812,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201801,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.14,0,-0.14,75.61,0.45,,,,,,,,,,,97.4,0,0.2,1.17,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201802,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.07,-0.17,-0.24,75.26,0.45,,,,,,,,,,,97.4,0,0.19,1.17,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201803,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.03,-0.34,-0.37,75.23,0.45,,,,,,,,,,,97.3,0,0.19,1.25,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201804,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.04,0,-0.03,75.7,0.45,,,,,,,,,,,97.4,0,0.19,1.27,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201805,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.06,-0.28,-0.33,75.95,0.45,,,,,,,,,,,97.3,0,0.19,1.27,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201806,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.06,-0.08,-0.14,76.45,0.45,,,,,,,,,,,97.4,0,0.19,1.5,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201807,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.06,-0.16,-0.22,76.59,0.45,,,,,,,,,,,97.4,0,0.19,1.5,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201808,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.28,-0.18,-0.46,76.41,0.45,,,,,,,,,,,97.4,0,0.19,1.49,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201809,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.03,0,-0.02,76.72,0.45,,,,,,,,,,,97.2,0,0.19,1.49,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201810,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.1,0,-0.1,76.98,0.45,,,,,,,,,,,97.1,0,0.19,1.52,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201811,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.16,-0.35,-0.51,76.97,0.45,,,,,,,,,,,97.1,0,0.19,1.52,512065202,29/05/2019
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201812,1/3/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.08,-0.27,-0.34,76.67,0.45,,,,,,,,,,,97.1,0,0.34,1.48,512065202,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201801,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.83,6.97,-12.75,-18.89,1128.56,0.54,0.14,0.52,0.52,4.21,13.88,1.38,2.63,2.82,-0.6,0.75,82.7,0.08,-9.59,7.92,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201802,11/10/1994,כלל האוכלוסיה,מדד,מדד,-0.01,3.84,-14.04,-17.89,1099.9,0.54,0.14,-0.91,-0.39,1.58,12.41,0.52,2.37,2.87,-0.6,0.6,87.8,0.08,-2.65,7.71,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201803,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.3,4.34,-7.84,-11.88,1091.47,0.54,0.14,0.36,-0.04,2.49,12.43,0.82,2.37,2.87,-0.48,0.63,87.7,0.08,-2.72,7.82,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201804,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.31,3.7,-9.29,-12.68,1081.28,0.54,0.14,0.28,0.24,1.45,11.19,0.48,2.14,2.81,-0.48,0.61,87.6,0.08,3.24,8.23,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201805,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.34,8.34,-9.73,-17.73,1063.16,0.54,0.14,0.01,0.25,2.06,10.68,0.68,2.05,2.81,-0.48,0.6,87.6,0.08,3.23,8.02,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201806,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.38,5.04,-9.71,-14.37,1047.49,0.54,0.14,-0.08,0.17,5.1,11.37,1.67,2.18,2.79,-0.48,0.61,87.5,0.08,3.23,6.84,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201807,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.51,4.73,-8.44,-12.66,1035.68,0.54,0.14,0.13,0.3,4.4,10.04,1.45,1.93,2.74,-0.48,0.58,87.8,0.09,3.25,6.77,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201808,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.35,4.34,-6.9,-10.89,1029.68,0.54,0.14,0.52,0.83,4.81,11.61,1.58,2.22,2.7,-0.48,0.69,87.6,0.08,3.23,6.6,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201809,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.73,3.56,-7.37,-10.2,1017.73,0.54,0.14,-0.14,0.68,5.91,10,1.93,1.92,2.65,-0.48,0.61,87.5,0.08,3.22,6.49,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201810,11/10/1994,כלל האוכלוסיה,מדד,מדד,-0.12,6.41,-10.61,-17.14,992.86,0.54,0.14,-0.71,-0.03,4.26,8.52,1.4,1.65,2.67,-0.48,0.47,87.7,0.09,3.22,5.84,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201811,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.34,6.35,-8.86,-14.87,971.96,0.54,0.14,-0.57,-0.6,4.05,6.68,1.33,1.3,2.65,-0.48,0.34,87.4,0.09,3.18,6.37,512244146,29/05/2019
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201812,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.56,4.67,-8.93,-13.04,954.94,0.54,0.14,-0.36,-0.96,4.19,6.98,1.38,1.36,2.64,-0.48,0.31,88.2,0.05,3.18,6.74,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201801,11/10/1994,כלל האוכלוסיה,מניות,מניות ,1.88,0.77,3.8,4.91,231.79,0.56,0.03,4.2,4.2,29.31,62.04,8.95,10.13,8.92,3.24,1.12,91.3,231.71,140.29,43.09,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201802,11/10/1994,כלל האוכלוסיה,מניות,מניות ,-1.5,0.44,3.25,1.31,225.24,0.56,0.03,-3.35,0.71,18.31,52.24,5.76,8.77,9.06,3,0.91,91.3,223.79,136.46,39.31,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201803,11/10/1994,כלל האוכלוסיה,מניות,מניות ,-0.38,0.66,1.91,0.87,221.17,0.56,0.03,-2.14,-1.45,12.58,46.35,4.03,7.91,9.14,2.88,0.78,91.2,219.22,133.66,38.22,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201804,11/10/1994,כלל האוכלוסיה,מניות,מניות ,0.31,0.34,4.24,4.21,228.63,0.56,0.03,1.52,0.05,13.29,48.81,4.25,8.27,9.14,2.88,0.83,91.4,223.44,147.25,42.64,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201805,11/10/1994,כלל האוכלוסיה,מניות,מניות ,0.78,0.96,5.72,5.54,236.81,0.56,0.03,1.22,1.27,12.72,44.56,4.07,7.65,9,2.16,0.83,91.6,234.61,145.38,45.16,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201806,11/10/1994,כלל האוכלוסיה,מניות,מניות ,0.96,0.65,2.79,3.1,238.35,0.56,0.03,-0.53,0.74,15.35,48.28,4.88,8.2,8.86,1.8,0.84,91.4,237.93,148.85,47.26,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201807,11/10/1994,כלל האוכלוסיה,מניות,מניות ,-0.88,1.3,1.91,-0.27,245.58,0.56,0.03,3.16,3.92,15.38,47.52,4.88,8.09,8.83,1.8,0.91,91.5,249.9,158.43,53.5,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201808,11/10/1994,כלל האוכלוסיה,מניות,מניות ,0.81,0.83,2.27,2.25,253.2,0.56,0.03,2.24,6.25,24.69,52.4,7.63,8.79,8.82,1.44,1,91,246.01,149.23,54.28,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201809,11/10/1994,כלל האוכלוסיה,מניות,מניות ,-0.05,0.31,4.23,3.87,258.14,0.56,0.03,0.44,6.71,31.4,44.86,9.53,7.69,8.53,1.44,0.96,91.1,255.93,158.36,55.27,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201810,11/10/1994,כלל האוכלוסיה,מניות,מניות ,0.41,1.99,-1.69,-3.27,240.61,0.56,0.03,-5.48,0.87,17.35,33.72,5.48,5.98,8.92,0.48,0.62,90.6,238.14,150.31,45.6,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201811,11/10/1994,כלל האוכלוסיה,מניות,מניות ,-0.06,0.58,0.44,-0.2,244.71,0.56,0.03,1.83,2.71,19.14,31.92,6.01,5.7,8.86,0.72,0.65,91.1,241.63,151.07,60.35,512244146,29/05/2019
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201812,11/10/1994,כלל האוכלוסיה,מניות,מניות ,0.76,0.74,4.12,4.14,231.32,0.56,0.03,-7.04,-4.52,13.47,22.06,4.3,4.07,9.48,0.36,0.31,90.8,229.89,142.6,50.47,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201801,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.22,1.02,-6.96,-7.76,199.68,0.52,0.1,0.01,0.01,0.44,2.79,0.15,0.55,0.21,-0.12,-0.33,99.6,0,0.02,0.02,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201802,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.03,0.97,-1.27,-2.21,197.39,0.52,0.1,0,0.01,0.39,2.65,0.13,0.52,0.21,-0.12,-0.35,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201803,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.08,2.51,-0.23,-2.66,194.65,0.52,0.1,0.01,0.02,0.4,2.53,0.13,0.5,0.2,-0.12,-0.32,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201804,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.15,1.4,1.7,0.45,195.03,0.52,0.1,0.01,0.03,0.38,2.39,0.13,0.47,0.2,-0.12,-0.32,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201805,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.1,1.09,-0.89,-1.88,193.07,0.52,0.1,0,0.03,0.39,2.1,0.13,0.42,0.17,-0.12,-0.52,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201806,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.12,1.37,-6.75,-8,185.02,0.52,0.1,0.01,0.04,0.43,2,0.14,0.4,0.16,-0.12,-0.53,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201807,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.13,1.26,-5.1,-6.23,178.73,0.52,0.1,0.02,0.06,0.42,1.9,0.14,0.38,0.16,-0.12,-0.52,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201808,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.11,1.46,-2.61,-3.96,174.71,0.52,0.1,0.01,0.07,0.4,1.83,0.13,0.36,0.16,-0.12,-0.51,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201809,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.09,0.41,-0.76,-1.08,173.64,0.52,0.1,0.03,0.1,0.42,1.68,0.14,0.33,0.14,-0.12,-0.52,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201810,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.12,6.21,-1.13,-7.22,166.31,0.52,0.1,-0.01,0.09,0.42,1.54,0.14,0.31,0.14,-0.12,-0.62,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201811,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.11,1.11,0.47,-0.53,165.68,0.52,0.1,-0.02,0.07,0.4,1.43,0.13,0.28,0.14,-0.12,-0.76,99.7,0,0,0,512244146,29/05/2019
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",201812,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.7,0.64,4.03,4.09,169.68,0.52,0.1,-0.01,0.06,0.39,1.37,0.13,0.27,0.14,-0.12,-0.84,99.7,0,0,0,512244146,29/05/2019
130,שובל -  קופת גמל ענפית,תגמולים ואישית לפיצויים,הסתדרות המיקרוביולוגים והביוכימאים,"שובל - חברה לניהול קופת גמל מפעלית בע""מ",201801,1/1/1983,עובדי סקטור מסויים,כללי,כללי,0.36,0.59,-1.75,-1.98,94.43,0.75,,1.07,1.07,11.66,27.68,3.74,5.01,3.92,0.48,1.2,89.5,40.35,29.8,17.28,520042631,29/05/2019
130,שובל -  קופת גמל ענפית,תגמולים ואישית לפיצויים,הסתדרות המיקרוביולוגים והביוכימאים,"שובל - חברה לניהול קופת גמל מפעלית בע""מ",201802,1/1/1983,עובדי סקטור מסויים,כללי,כללי,0.37,0.22,-1.02,-0.87,92.26,0.75,,-1.31,-0.25,7.48,24.69,2.43,4.51,3.99,0.48,1,90.1,39.55,28.98,16.57,520042631,29/05/2019
130,שובל -  קופת גמל ענפית,תגמולים ואישית לפיצויים,הסתדרות המיקרוביולוגים והביוכימאים,"שובל - חברה לניהול קופת גמל מפעלית בע""מ",201803,1/1/1983,עובדי סקטור מסויים,כללי,כללי,0.37,0.13,-0.71,-0.47,90.96,0.75,,-0.84,-1.09,5.8,23.29,1.9,4.28,4.02,0.48,0.89,90.1,37.04,28.16,15.27,520042631,29/05/2019
